date;category;sales
2025-09-01;MA059;29658
2025-09-01;MA061;46500
2025-09-01;MA062;48775
2025-09-01;MA063;22060
2025-09-01;MA064;24723
2025-09-01;MA065;48182
2025-09-01;MA066;10075
2025-09-01;MA067;31011
2025-09-01;MA068;32886
2025-09-01;MA069;19890
2025-09-01;MA070;3301
2025-09-01;MA071;47828
2025-09-01;MA072;22490
2025-09-01;MA073;6932
2025-09-01;MA076;47167
2025-09-01;MA077;4663
2025-09-01;MA078;33591
2025-09-02;MA002;13985
2025-09-02;MA004;21245
2025-09-02;MA005;27661
2025-09-02;MA007;11509
2025-09-02;MA009;44170
2025-09-02;MA010;19851
2025-09-02;MA011;17742
2025-09-02;MA014;8410
2025-09-02;MA015;10671
2025-09-02;MA017;38739
2025-09-02;MA019;10969
2025-09-02;MA020;24496
2025-09-02;MA021;39579
2025-09-02;MA022;31198
2025-09-02;MA025;22236
2025-09-02;MA026;8051
2025-09-02;MA029;32720
2025-09-02;MA030;1093
2025-09-02;MA031;48411
2025-09-02;MA032;25980
2025-09-02;MA033;18183
2025-09-02;MA037;15837
2025-09-02;MA039;36935
2025-09-02;MA040;21705
2025-09-02;MA041;18621
2025-09-02;MA042;27674
2025-09-02;MA043;16438
2025-09-02;MA044;2705
2025-09-02;MA045;41042
2025-09-02;MA046;41624
2025-09-02;MA047;12132
2025-09-02;MA048;34519
2025-09-02;MA049;27959
2025-09-02;MA050;21308
2025-09-02;MA051;31866
2025-09-02;MA052;2396
2025-09-02;MA053;27746
2025-09-02;MA054;18134
2025-09-02;MA055;15584
2025-09-02;MA056;18746
2025-09-02;MA057;26306
2025-09-02;MA058;11942
2025-09-02;MA059;44612
2025-09-02;MA061;41561
2025-09-02;MA062;34158
2025-09-02;MA063;11178
2025-09-02;MA064;44769
2025-09-02;MA065;30276
2025-09-02;MA066;17304
2025-09-02;MA067;28139
2025-09-02;MA068;22324
2025-09-02;MA069;812
2025-09-02;MA070;21643
2025-09-02;MA071;30190
2025-09-02;MA072;24512
2025-09-02;MA073;16771
2025-09-02;MA076;14385
2025-09-02;MA077;40096
2025-09-02;MA078;5428
2025-09-03;MA002;34797
2025-09-03;MA004;35476
2025-09-03;MA005;18511
2025-09-03;MA007;10596
2025-09-03;MA009;2101
2025-09-03;MA010;42680
2025-09-03;MA011;6124
2025-09-03;MA014;8080
2025-09-03;MA015;33441
2025-09-03;MA017;8687
2025-09-03;MA019;3069
2025-09-03;MA020;14622
2025-09-03;MA021;2390
2025-09-03;MA022;495
2025-09-03;MA025;14462
2025-09-03;MA026;35994
2025-09-03;MA029;30681
2025-09-03;MA030;11947
2025-09-03;MA031;23640
2025-09-03;MA032;41384
2025-09-03;MA033;13520
2025-09-03;MA037;30581
2025-09-03;MA039;22569
2025-09-03;MA040;10231
2025-09-03;MA041;34537
2025-09-03;MA042;32859
2025-09-03;MA043;43733
2025-09-03;MA044;9313
2025-09-03;MA045;4661
2025-09-03;MA046;2390
2025-09-03;MA047;45054
2025-09-03;MA048;42870
2025-09-03;MA049;40073
2025-09-03;MA050;44588
2025-09-03;MA051;39288
2025-09-03;MA052;43317
2025-09-03;MA053;22602
2025-09-03;MA054;22341
2025-09-03;MA055;5900
2025-09-03;MA056;7465
2025-09-03;MA057;39250
2025-09-03;MA058;22048
2025-09-03;MA059;20931
2025-09-03;MA061;15185
2025-09-03;MA062;4362
2025-09-03;MA063;46328
2025-09-03;MA064;19377
2025-09-03;MA065;32103
2025-09-03;MA066;11444
2025-09-03;MA067;12540
2025-09-03;MA068;6050
2025-09-03;MA069;33319
2025-09-03;MA070;1989
2025-09-03;MA071;15816
2025-09-03;MA072;38010
2025-09-03;MA073;35650
2025-09-03;MA076;40903
2025-09-03;MA077;34718
2025-09-03;MA078;16656
2025-09-04;MA002;41537
2025-09-04;MA004;21206
2025-09-04;MA005;38822
2025-09-04;MA007;10297
2025-09-04;MA009;36446
2025-09-04;MA010;33681
2025-09-04;MA011;11890
2025-09-04;MA014;47308
2025-09-04;MA015;33473
2025-09-04;MA017;15799
2025-09-04;MA019;24766
2025-09-04;MA020;49596
2025-09-04;MA021;29430
2025-09-04;MA022;38623
2025-09-04;MA025;13601
2025-09-04;MA026;24813
2025-09-04;MA029;36987
2025-09-04;MA030;12034
2025-09-04;MA031;31672
2025-09-04;MA032;30133
2025-09-04;MA033;27061
2025-09-04;MA037;43109
2025-09-04;MA039;19867
2025-09-04;MA040;18815
2025-09-04;MA041;612
2025-09-04;MA042;41276
2025-09-04;MA043;5007
2025-09-04;MA044;14099
2025-09-04;MA045;26277
2025-09-04;MA046;26061
2025-09-04;MA047;8054
2025-09-04;MA048;25480
2025-09-04;MA049;32476
2025-09-04;MA050;25635
2025-09-04;MA051;44999
2025-09-04;MA052;17357
2025-09-04;MA053;16414
2025-09-04;MA054;21796
2025-09-04;MA055;20030
2025-09-04;MA056;37886
2025-09-04;MA057;24321
2025-09-04;MA058;31310
2025-09-04;MA059;39150
2025-09-04;MA061;9409
2025-09-04;MA062;27169
2025-09-04;MA063;33167
2025-09-04;MA064;13155
2025-09-04;MA065;10620
2025-09-04;MA066;47738
2025-09-04;MA067;21880
2025-09-04;MA068;36827
2025-09-04;MA069;1356
2025-09-04;MA070;24358
2025-09-04;MA071;13731
2025-09-04;MA072;40117
2025-09-04;MA073;32521
2025-09-04;MA076;9612
2025-09-04;MA077;27549
2025-09-04;MA078;2671
2025-09-05;MA002;28592
2025-09-05;MA004;49740
2025-09-05;MA005;5923
2025-09-05;MA007;21105
2025-09-05;MA009;7907
2025-09-05;MA010;16265
2025-09-05;MA011;28003
2025-09-05;MA014;17686
2025-09-05;MA015;34504
2025-09-05;MA017;23456
2025-09-05;MA019;25126
2025-09-05;MA020;14011
2025-09-05;MA021;39426
2025-09-05;MA022;26103
2025-09-05;MA025;17702
2025-09-05;MA026;46861
2025-09-05;MA029;6267
2025-09-05;MA030;7085
2025-09-05;MA031;47606
2025-09-05;MA032;49287
2025-09-05;MA033;954
2025-09-05;MA037;967
2025-09-05;MA039;45834
2025-09-05;MA040;13686
2025-09-05;MA041;28620
2025-09-05;MA042;27426
2025-09-05;MA043;5605
2025-09-05;MA044;18810
2025-09-05;MA045;3897
2025-09-05;MA046;10960
2025-09-05;MA047;29216
2025-09-05;MA048;39233
2025-09-05;MA049;7582
2025-09-05;MA050;9855
2025-09-05;MA051;26280
2025-09-05;MA052;16243
2025-09-05;MA053;15521
2025-09-05;MA054;27347
2025-09-05;MA055;3041
2025-09-05;MA056;15116
2025-09-05;MA057;9253
2025-09-05;MA058;47729
2025-09-05;MA059;2040
2025-09-05;MA061;13780
2025-09-05;MA062;5898
2025-09-05;MA063;19197
2025-09-05;MA064;47141
2025-09-05;MA065;27630
2025-09-05;MA066;45399
2025-09-05;MA067;10541
2025-09-05;MA068;28581
2025-09-05;MA069;16617
2025-09-05;MA070;37514
2025-09-05;MA071;30494
2025-09-05;MA072;4030
2025-09-05;MA073;18411
2025-09-05;MA076;6918
2025-09-05;MA077;27339
2025-09-05;MA078;22778
2025-09-06;MA002;11560
2025-09-06;MA004;16094
2025-09-06;MA005;24116
2025-09-06;MA007;5344
2025-09-06;MA009;36892
2025-09-06;MA010;17442
2025-09-06;MA011;46776
2025-09-06;MA014;14462
2025-09-06;MA015;9775
2025-09-06;MA017;31900
2025-09-06;MA019;47201
2025-09-06;MA020;3936
2025-09-06;MA021;15620
2025-09-06;MA022;22378
2025-09-06;MA025;47553
2025-09-06;MA026;34001
2025-09-06;MA029;26244
2025-09-06;MA030;25468
2025-09-06;MA031;44591
2025-09-06;MA032;23304
2025-09-06;MA033;7348
2025-09-06;MA037;21867
2025-09-06;MA039;38785
2025-09-06;MA040;36860
2025-09-06;MA041;23388
2025-09-06;MA042;20159
2025-09-06;MA043;28356
2025-09-06;MA044;38339
2025-09-06;MA045;40204
2025-09-06;MA046;29453
2025-09-06;MA047;13075
2025-09-06;MA048;4782
2025-09-06;MA049;37202
2025-09-06;MA050;44783
2025-09-06;MA051;43446
2025-09-06;MA052;24983
2025-09-06;MA053;47159
2025-09-06;MA054;42335
2025-09-06;MA055;36836
2025-09-06;MA056;40795
2025-09-06;MA057;21559
2025-09-06;MA058;21924
2025-09-06;MA059;26713
2025-09-06;MA061;276
2025-09-06;MA062;41012
2025-09-06;MA063;12106
2025-09-06;MA064;7828
2025-09-06;MA065;2348
2025-09-06;MA066;10511
2025-09-06;MA067;44265
2025-09-06;MA068;40419
2025-09-06;MA069;6154
2025-09-06;MA070;15758
2025-09-06;MA071;17820
2025-09-06;MA072;42998
2025-09-06;MA073;33290
2025-09-06;MA076;23240
2025-09-06;MA077;26306
2025-09-06;MA078;3036
2025-09-07;MA002;2733
2025-09-07;MA004;17277
2025-09-07;MA005;15071
2025-09-07;MA007;7802
2025-09-07;MA009;47294
2025-09-07;MA010;43794
2025-09-07;MA011;3945
2025-09-07;MA014;40909
2025-09-07;MA015;42667
2025-09-07;MA017;6164
2025-09-07;MA019;14454
2025-09-07;MA020;22677
2025-09-07;MA021;10156
2025-09-07;MA022;5832
2025-09-07;MA025;31764
2025-09-07;MA026;34974
2025-09-07;MA029;40182
2025-09-07;MA030;16353
2025-09-07;MA031;18338
2025-09-07;MA032;46878
2025-09-07;MA033;7536
2025-09-07;MA037;30106
2025-09-07;MA039;22198
2025-09-07;MA040;29294
2025-09-07;MA041;30346
2025-09-07;MA042;29567
2025-09-07;MA043;3902
2025-09-07;MA044;1458
2025-09-07;MA045;6402
2025-09-07;MA046;48628
2025-09-07;MA047;12616
2025-09-07;MA048;43339
2025-09-07;MA049;24273
2025-09-07;MA050;13165
2025-09-07;MA051;31084
2025-09-07;MA052;44377
2025-09-07;MA053;29472
2025-09-07;MA054;34594
2025-09-07;MA055;17763
2025-09-07;MA056;36349
2025-09-07;MA057;40437
2025-09-07;MA058;16627
2025-09-07;MA059;27325
2025-09-07;MA061;40825
2025-09-07;MA062;42176
2025-09-07;MA063;17492
2025-09-07;MA064;13057
2025-09-07;MA065;24042
2025-09-07;MA066;23778
2025-09-07;MA067;9423
2025-09-07;MA068;17179
2025-09-07;MA069;21721
2025-09-07;MA070;15683
2025-09-07;MA071;5831
2025-09-07;MA072;4546
2025-09-07;MA073;16984
2025-09-07;MA076;46552
2025-09-07;MA077;45635
2025-09-07;MA078;2960
2025-09-08;MA002;21788
2025-09-08;MA004;3387
2025-09-08;MA005;30818
2025-09-08;MA007;7294
2025-09-08;MA009;5501
2025-09-08;MA010;38159
2025-09-08;MA011;1430
2025-09-08;MA014;3818
2025-09-08;MA015;6350
2025-09-08;MA017;47289
2025-09-08;MA019;10088
2025-09-08;MA020;19357
2025-09-08;MA021;7302
2025-09-08;MA022;25719
2025-09-08;MA025;25838
2025-09-08;MA026;26762
2025-09-08;MA029;23396
2025-09-08;MA030;39923
2025-09-08;MA031;10565
2025-09-08;MA032;2818
2025-09-08;MA033;25438
2025-09-08;MA037;32192
2025-09-08;MA039;31313
2025-09-08;MA040;23437
2025-09-08;MA041;43264
2025-09-08;MA042;33960
2025-09-08;MA043;15015
2025-09-08;MA044;24303
2025-09-08;MA045;332
2025-09-08;MA046;2738
2025-09-08;MA047;9842
2025-09-08;MA048;42737
2025-09-08;MA049;23364
2025-09-08;MA050;6245
2025-09-08;MA051;31821
2025-09-08;MA052;38085
2025-09-08;MA053;25632
2025-09-08;MA054;43938
2025-09-08;MA055;2434
2025-09-08;MA056;40639
2025-09-08;MA057;31006
2025-09-08;MA058;28098
2025-09-08;MA059;47690
2025-09-08;MA061;28184
2025-09-08;MA062;29728
2025-09-08;MA063;19671
2025-09-08;MA064;48196
2025-09-08;MA065;19230
2025-09-08;MA066;49743
2025-09-08;MA067;34843
2025-09-08;MA068;10459
2025-09-08;MA069;5922
2025-09-08;MA070;26360
2025-09-08;MA071;34157
2025-09-08;MA072;15883
2025-09-08;MA073;48501
2025-09-08;MA076;10207
2025-09-08;MA077;6339
2025-09-08;MA078;34246
2025-09-09;MA002;150
2025-09-09;MA004;8472
2025-09-09;MA005;11426
2025-09-09;MA007;30392
2025-09-09;MA009;48092
2025-09-09;MA010;21289
2025-09-09;MA011;20905
2025-09-09;MA014;41066
2025-09-09;MA015;15314
2025-09-09;MA017;5502
2025-09-09;MA019;32732
2025-09-09;MA020;40272
2025-09-09;MA021;42825
2025-09-09;MA022;9214
2025-09-09;MA025;46613
2025-09-09;MA026;16301
2025-09-09;MA029;40671
2025-09-09;MA030;40630
2025-09-09;MA031;16159
2025-09-09;MA032;3383
2025-09-09;MA033;24969
2025-09-09;MA037;28270
2025-09-09;MA039;45519
2025-09-09;MA040;41653
2025-09-09;MA041;2850
2025-09-09;MA042;3288
2025-09-09;MA043;49058
2025-09-09;MA044;23839
2025-09-09;MA045;27509
2025-09-09;MA046;8611
2025-09-09;MA047;36004
2025-09-09;MA048;32354
2025-09-09;MA049;9942
2025-09-09;MA050;1457
2025-09-09;MA051;7749
2025-09-09;MA052;45236
2025-09-09;MA053;38461
2025-09-09;MA054;22451
2025-09-09;MA055;6709
2025-09-09;MA056;31629
2025-09-09;MA057;31427
2025-09-09;MA058;44996
2025-09-09;MA059;33535
2025-09-09;MA061;49576
2025-09-09;MA062;22173
2025-09-09;MA063;9739
2025-09-09;MA064;3007
2025-09-09;MA065;36769
2025-09-09;MA066;13234
2025-09-09;MA067;35037
2025-09-09;MA068;11921
2025-09-09;MA069;18810
2025-09-09;MA070;27953
2025-09-09;MA071;21617
2025-09-09;MA072;17095
2025-09-09;MA073;27950
2025-09-09;MA076;30725
2025-09-09;MA077;44100
2025-09-09;MA078;22885
2025-09-10;MA002;27712
2025-09-10;MA004;41095
2025-09-10;MA005;44206
2025-09-10;MA007;1564
2025-09-10;MA009;35296
2025-09-10;MA010;49030
2025-09-10;MA011;1556
2025-09-10;MA014;35940
2025-09-10;MA015;38763
2025-09-10;MA017;18988
2025-09-10;MA019;28516
2025-09-10;MA020;9921
2025-09-10;MA021;27452
2025-09-10;MA022;36887
2025-09-10;MA025;21243
2025-09-10;MA026;23432
2025-09-10;MA029;12398
2025-09-10;MA030;47746
2025-09-10;MA031;21510
2025-09-10;MA032;38267
2025-09-10;MA033;20717
2025-09-10;MA037;45901
2025-09-10;MA039;21480
2025-09-10;MA040;44140
2025-09-10;MA041;35824
2025-09-10;MA042;8383
2025-09-10;MA043;28566
2025-09-10;MA044;6015
2025-09-10;MA045;5965
2025-09-10;MA046;40463
2025-09-10;MA047;7350
2025-09-10;MA048;44494
2025-09-10;MA049;37218
2025-09-10;MA050;18481
2025-09-10;MA051;14758
2025-09-10;MA052;242
2025-09-10;MA053;14186
2025-09-10;MA054;19174
2025-09-10;MA055;35353
2025-09-10;MA056;28140
2025-09-10;MA057;573
2025-09-10;MA058;15000
2025-09-10;MA059;24702
2025-09-10;MA061;9567
2025-09-10;MA062;28215
2025-09-10;MA063;2513
2025-09-10;MA064;48534
2025-09-10;MA065;48682
2025-09-10;MA066;10523
2025-09-10;MA067;29478
2025-09-10;MA068;25595
2025-09-10;MA069;37576
2025-09-10;MA070;44890
2025-09-10;MA071;48240
2025-09-10;MA072;10197
2025-09-10;MA073;6260
2025-09-10;MA076;354
2025-09-10;MA077;48067
2025-09-10;MA078;19310
2025-09-11;MA002;6301
2025-09-11;MA004;37293
2025-09-11;MA005;12247
2025-09-11;MA007;31842
2025-09-11;MA009;11537
2025-09-11;MA010;20377
2025-09-11;MA011;29806
2025-09-11;MA014;14715
2025-09-11;MA015;29048
2025-09-11;MA017;8637
2025-09-11;MA019;21806
2025-09-11;MA020;45580
2025-09-11;MA021;14010
2025-09-11;MA022;23324
2025-09-11;MA025;27742
2025-09-11;MA026;26071
2025-09-11;MA029;42618
2025-09-11;MA030;49711
2025-09-11;MA031;6031
2025-09-11;MA032;30725
2025-09-11;MA033;25514
2025-09-11;MA037;23280
2025-09-11;MA039;46065
2025-09-11;MA040;13343
2025-09-11;MA041;4235
2025-09-11;MA042;15041
2025-09-11;MA043;13280
2025-09-11;MA044;26355
2025-09-11;MA045;43969
2025-09-11;MA046;32180
2025-09-11;MA047;14559
2025-09-11;MA048;39465
2025-09-11;MA049;9028
2025-09-11;MA050;25355
2025-09-11;MA051;20083
2025-09-11;MA052;16611
2025-09-11;MA053;10185
2025-09-11;MA054;27583
2025-09-11;MA055;311
2025-09-11;MA056;44666
2025-09-11;MA057;8002
2025-09-11;MA058;23178
2025-09-11;MA059;650
2025-09-11;MA061;14705
2025-09-11;MA062;18713
2025-09-11;MA063;5697
2025-09-11;MA064;7908
2025-09-11;MA065;23072
2025-09-11;MA066;19603
2025-09-11;MA067;48816
2025-09-11;MA068;24048
2025-09-11;MA069;17847
2025-09-11;MA070;47738
2025-09-11;MA071;5511
2025-09-11;MA072;37380
2025-09-11;MA073;11441
2025-09-11;MA076;31052
2025-09-11;MA077;15629
2025-09-11;MA078;47557
2025-09-12;MA002;32708
2025-09-12;MA004;6424
2025-09-12;MA005;29745
2025-09-12;MA007;7948
2025-09-12;MA009;33687
2025-09-12;MA010;31256
2025-09-12;MA011;20930
2025-09-12;MA014;807
2025-09-12;MA015;19167
2025-09-12;MA017;43641
2025-09-12;MA019;7187
2025-09-12;MA020;47243
2025-09-12;MA021;23082
2025-09-12;MA022;18504
2025-09-12;MA025;1546
2025-09-12;MA026;20545
2025-09-12;MA029;9621
2025-09-12;MA030;1227
2025-09-12;MA031;1524
2025-09-12;MA032;43812
2025-09-12;MA033;24432
2025-09-12;MA037;20625
2025-09-12;MA039;45719
2025-09-12;MA040;15406
2025-09-12;MA041;547
2025-09-12;MA042;25506
2025-09-12;MA043;47597
2025-09-12;MA044;3879
2025-09-12;MA045;39922
2025-09-12;MA046;39862
2025-09-12;MA047;49235
2025-09-12;MA048;8520
2025-09-12;MA049;24920
2025-09-12;MA050;2517
2025-09-12;MA051;37847
2025-09-12;MA052;35401
2025-09-12;MA053;16793
2025-09-12;MA054;13117
2025-09-12;MA055;7524
2025-09-12;MA056;11915
2025-09-12;MA057;7444
2025-09-12;MA058;13676
2025-09-12;MA059;42280
2025-09-12;MA061;34041
2025-09-12;MA062;43552
2025-09-12;MA063;5220
2025-09-12;MA064;22845
2025-09-12;MA065;40227
2025-09-12;MA066;45924
2025-09-12;MA067;47652
2025-09-12;MA068;34791
2025-09-12;MA069;9373
2025-09-12;MA070;35539
2025-09-12;MA071;32935
2025-09-12;MA072;13752
2025-09-12;MA073;40784
2025-09-12;MA076;14345
2025-09-12;MA077;8119
2025-09-12;MA078;43305
2025-09-13;MA002;23804
2025-09-13;MA004;44833
2025-09-13;MA005;42445
2025-09-13;MA007;23791
2025-09-13;MA009;16866
2025-09-13;MA010;40939
2025-09-13;MA011;42446
2025-09-13;MA014;6630
2025-09-13;MA015;270
2025-09-13;MA017;22672
2025-09-13;MA019;13633
2025-09-13;MA020;23938
2025-09-13;MA021;5060
2025-09-13;MA022;49794
2025-09-13;MA025;18111
2025-09-13;MA026;4730
2025-09-13;MA029;2557
2025-09-13;MA030;19513
2025-09-13;MA031;49142
2025-09-13;MA032;37802
2025-09-13;MA033;46035
2025-09-13;MA037;30914
2025-09-13;MA039;294
2025-09-13;MA040;14643
2025-09-13;MA041;3971
2025-09-13;MA042;7153
2025-09-13;MA043;30253
2025-09-13;MA044;3224
2025-09-13;MA045;10463
2025-09-13;MA046;7083
2025-09-13;MA047;48641
2025-09-13;MA048;28157
2025-09-13;MA049;28694
2025-09-13;MA050;37382
2025-09-13;MA051;15274
2025-09-13;MA052;5853
2025-09-13;MA053;36294
2025-09-13;MA054;7156
2025-09-13;MA055;1952
2025-09-13;MA056;14218
2025-09-13;MA057;6987
2025-09-13;MA058;31443
2025-09-13;MA059;32744
2025-09-13;MA061;35321
2025-09-13;MA062;13113
2025-09-13;MA063;1618
2025-09-13;MA064;21209
2025-09-13;MA065;22156
2025-09-13;MA066;21469
2025-09-13;MA067;41948
2025-09-13;MA068;32845
2025-09-13;MA069;30914
2025-09-13;MA070;18084
2025-09-13;MA071;40430
2025-09-13;MA072;10957
2025-09-13;MA073;22496
2025-09-13;MA076;527
2025-09-13;MA077;18626
2025-09-13;MA078;44653
2025-09-14;MA002;3274
2025-09-14;MA004;20573
2025-09-14;MA005;10342
2025-09-14;MA007;11084
2025-09-14;MA009;7527
2025-09-14;MA010;30260
2025-09-14;MA011;8761
2025-09-14;MA014;23596
2025-09-14;MA015;46709
2025-09-14;MA017;19660
2025-09-14;MA019;2096
2025-09-14;MA020;859
2025-09-14;MA021;28167
2025-09-14;MA022;13829
2025-09-14;MA025;42572
2025-09-14;MA026;7753
2025-09-14;MA029;12527
2025-09-14;MA030;27397
2025-09-14;MA031;43905
2025-09-14;MA032;21950
2025-09-14;MA033;9117
2025-09-14;MA037;465
2025-09-14;MA039;43034
2025-09-14;MA040;2325
2025-09-14;MA041;9490
2025-09-14;MA042;36681
2025-09-14;MA043;23740
2025-09-14;MA044;25187
2025-09-14;MA045;25995
2025-09-14;MA046;6225
2025-09-14;MA047;40053
2025-09-14;MA048;26065
2025-09-14;MA049;45263
2025-09-14;MA050;4758
2025-09-14;MA051;46533
2025-09-14;MA052;44385
2025-09-14;MA053;3011
2025-09-14;MA054;1474
2025-09-14;MA055;20733
2025-09-14;MA056;39316
2025-09-14;MA057;22034
2025-09-14;MA058;31152
2025-09-14;MA059;27706
2025-09-14;MA061;6809
2025-09-14;MA062;36200
2025-09-14;MA063;3849
2025-09-14;MA064;3333
2025-09-14;MA065;20950
2025-09-14;MA066;37132
2025-09-14;MA067;13581
2025-09-14;MA068;42004
2025-09-14;MA069;24820
2025-09-14;MA070;24856
2025-09-14;MA071;49138
2025-09-14;MA072;27583
2025-09-14;MA073;49571
2025-09-14;MA076;25019
2025-09-14;MA077;24844
2025-09-14;MA078;45692
2025-09-15;MA002;47024
2025-09-15;MA004;738
2025-09-15;MA005;46934
2025-09-15;MA007;33984
2025-09-15;MA009;46552
2025-09-15;MA010;7567
2025-09-15;MA011;34195
2025-09-15;MA014;14355
2025-09-15;MA015;13210
2025-09-15;MA017;19257
2025-09-15;MA019;28383
2025-09-15;MA020;17636
2025-09-15;MA021;22538
2025-09-15;MA022;14189
2025-09-15;MA025;42796
2025-09-15;MA026;46324
2025-09-15;MA029;25820
2025-09-15;MA030;38371
2025-09-15;MA031;19621
2025-09-15;MA032;3053
2025-09-15;MA033;7166
2025-09-15;MA037;27926
2025-09-15;MA039;26255
2025-09-15;MA040;29278
2025-09-15;MA041;3177
2025-09-15;MA042;47695
2025-09-15;MA043;30402
2025-09-15;MA044;28386
2025-09-15;MA045;19275
2025-09-15;MA046;7332
2025-09-15;MA047;26739
2025-09-15;MA048;8141
2025-09-15;MA049;15693
2025-09-15;MA050;22223
2025-09-15;MA051;40034
2025-09-15;MA052;49066
2025-09-15;MA053;11692
2025-09-15;MA054;403
2025-09-15;MA055;15517
2025-09-15;MA056;2866
2025-09-15;MA057;6378
2025-09-15;MA058;35902
2025-09-15;MA059;11387
2025-09-15;MA061;42604
2025-09-15;MA062;32517
2025-09-15;MA063;41529
2025-09-15;MA064;31948
2025-09-15;MA065;15487
2025-09-15;MA066;3392
2025-09-15;MA067;1423
2025-09-15;MA068;37433
2025-09-15;MA069;6406
2025-09-15;MA070;38973
2025-09-15;MA071;19044
2025-09-15;MA072;7229
2025-09-15;MA073;22730
2025-09-15;MA076;6889
2025-09-15;MA077;27477
2025-09-15;MA078;11210
2025-09-16;MA002;1297
2025-09-16;MA004;20233
2025-09-16;MA005;35830
2025-09-16;MA007;33603
2025-09-16;MA009;6854
2025-09-16;MA010;44854
2025-09-16;MA011;14912
2025-09-16;MA014;44957
2025-09-16;MA015;35666
2025-09-16;MA017;26716
2025-09-16;MA019;19504
2025-09-16;MA020;29616
2025-09-16;MA021;36046
2025-09-16;MA022;48930
2025-09-16;MA025;6429
2025-09-16;MA026;7388
2025-09-16;MA029;5774
2025-09-16;MA030;41112
2025-09-16;MA031;41592
2025-09-16;MA032;37559
2025-09-16;MA033;7853
2025-09-16;MA037;15983
2025-09-16;MA039;12301
2025-09-16;MA040;43787
2025-09-16;MA041;36238
2025-09-16;MA042;41148
2025-09-16;MA043;30618
2025-09-16;MA044;6307
2025-09-16;MA045;26237
2025-09-16;MA046;35712
2025-09-16;MA047;39006
2025-09-16;MA048;20116
2025-09-16;MA049;16687
2025-09-16;MA050;12872
2025-09-16;MA051;41786
2025-09-16;MA052;22991
2025-09-16;MA053;45717
2025-09-16;MA054;9035
2025-09-16;MA055;47846
2025-09-16;MA056;39201
2025-09-16;MA057;8037
2025-09-16;MA058;47841
2025-09-16;MA059;35531
2025-09-16;MA061;19435
2025-09-16;MA062;32553
2025-09-16;MA063;15393
2025-09-16;MA064;44071
2025-09-16;MA065;46608
2025-09-16;MA066;43057
2025-09-16;MA067;7695
2025-09-16;MA068;40145
2025-09-16;MA069;11447
2025-09-16;MA070;44374
2025-09-16;MA071;41799
2025-09-16;MA072;13668
2025-09-16;MA073;30461
2025-09-16;MA076;8217
2025-09-16;MA077;49756
2025-09-16;MA078;49360
2025-09-17;MA002;44724
2025-09-17;MA004;31097
2025-09-17;MA005;26187
2025-09-17;MA007;2639
2025-09-17;MA009;27417
2025-09-17;MA010;31122
2025-09-17;MA011;18842
2025-09-17;MA014;12797
2025-09-17;MA015;31474
2025-09-17;MA017;24719
2025-09-17;MA019;46855
2025-09-17;MA020;34652
2025-09-17;MA021;30192
2025-09-17;MA022;35442
2025-09-17;MA025;12490
2025-09-17;MA026;21005
2025-09-17;MA029;47870
2025-09-17;MA030;16011
2025-09-17;MA031;35012
2025-09-17;MA032;39958
2025-09-17;MA033;49944
2025-09-17;MA037;110
2025-09-17;MA039;18387
2025-09-17;MA040;21077
2025-09-17;MA041;38144
2025-09-17;MA042;43152
2025-09-17;MA043;13213
2025-09-17;MA044;20189
2025-09-17;MA045;23719
2025-09-17;MA046;2870
2025-09-17;MA047;29447
2025-09-17;MA048;363
2025-09-17;MA049;46924
2025-09-17;MA050;169
2025-09-17;MA051;28285
2025-09-17;MA052;43687
2025-09-17;MA053;11584
2025-09-17;MA054;20864
2025-09-17;MA055;13508
2025-09-17;MA056;23468
2025-09-17;MA057;24909
2025-09-17;MA058;23923
2025-09-17;MA059;39431
2025-09-17;MA061;46455
2025-09-17;MA062;9743
2025-09-17;MA063;18156
2025-09-17;MA064;4708
2025-09-17;MA065;6101
2025-09-17;MA066;28553
2025-09-17;MA067;16769
2025-09-17;MA068;25189
2025-09-17;MA069;41246
2025-09-17;MA070;1759
2025-09-17;MA071;17929
2025-09-17;MA072;25457
2025-09-17;MA073;47476
2025-09-17;MA076;28344
2025-09-17;MA077;7382
2025-09-17;MA078;15069
2025-09-18;MA002;18869
2025-09-18;MA004;34235
2025-09-18;MA005;27709
2025-09-18;MA007;28002
2025-09-18;MA009;37240
2025-09-18;MA010;27174
2025-09-18;MA011;49043
2025-09-18;MA014;28677
2025-09-18;MA015;20629
2025-09-18;MA017;10166
2025-09-18;MA019;2468
2025-09-18;MA020;28928
2025-09-18;MA021;32798
2025-09-18;MA022;13966
2025-09-18;MA025;4666
2025-09-18;MA026;37614
2025-09-18;MA029;506
2025-09-18;MA030;49500
2025-09-18;MA031;2374
2025-09-18;MA032;41835
2025-09-18;MA033;21456
2025-09-18;MA037;17325
2025-09-18;MA039;41328
2025-09-18;MA040;44597
2025-09-18;MA041;3813
2025-09-18;MA042;31989
2025-09-18;MA043;6571
2025-09-18;MA044;22522
2025-09-18;MA045;37428
2025-09-18;MA046;2037
2025-09-18;MA047;40953
2025-09-18;MA048;34232
2025-09-18;MA049;7385
2025-09-18;MA050;19149
2025-09-18;MA051;40071
2025-09-18;MA052;27433
2025-09-18;MA053;15875
2025-09-18;MA054;7027
2025-09-18;MA055;24882
2025-09-18;MA056;31474
